ubuntuone-client-gnome,https://api.launchpad.net/1.0/ubuntuone-client-gnome,903483,https://api.launchpad.net/1.0/bugs/903483,18,1,None
gnome-online-accounts,https://api.launchpad.net/1.0/gnome-online-accounts,835898,https://api.launchpad.net/1.0/bugs/835898,3,1,None
scratch,https://api.launchpad.net/1.0/scratch,1079191,https://api.launchpad.net/1.0/bugs/1079191,312,2,None
xserver-xorg-input-synaptics,https://api.launchpad.net/1.0/xserver-xorg-input-synaptics,941953,https://api.launchpad.net/1.0/bugs/941953,8,2,None
cerbere,https://api.launchpad.net/1.0/cerbere,1012635,https://api.launchpad.net/1.0/bugs/1012635,16,6,None
cerbere,https://api.launchpad.net/1.0/cerbere,1134973,https://api.launchpad.net/1.0/bugs/1134973,16,1,None
compiz-plugins-main,https://api.launchpad.net/1.0/compiz-plugins-main,834585,https://api.launchpad.net/1.0/bugs/834585,39,1,None
compiz-compizconfig-gconf,https://api.launchpad.net/1.0/compiz-compizconfig-gconf,932125,https://api.launchpad.net/1.0/bugs/932125,4,30,None
compiz-libcompizconfig,https://api.launchpad.net/1.0/compiz-libcompizconfig,932125,https://api.launchpad.net/1.0/bugs/932125,8,30,None
pantheon-terminal,https://api.launchpad.net/1.0/pantheon-terminal,1028739,https://api.launchpad.net/1.0/bugs/1028739,139,6,None
pantheon-terminal,https://api.launchpad.net/1.0/pantheon-terminal,1107640,https://api.launchpad.net/1.0/bugs/1107640,139,5,None
telepathy-kde,https://api.launchpad.net/1.0/telepathy-kde,939573,https://api.launchpad.net/1.0/bugs/939573,1,14,None
unity-greeter,https://api.launchpad.net/1.0/unity-greeter,921998,https://api.launchpad.net/1.0/bugs/921998,106,8,None
unity-greeter,https://api.launchpad.net/1.0/unity-greeter,832533,https://api.launchpad.net/1.0/bugs/832533,106,48,None
unity-greeter,https://api.launchpad.net/1.0/unity-greeter,834686,https://api.launchpad.net/1.0/bugs/834686,106,4,None
unity-greeter,https://api.launchpad.net/1.0/unity-greeter,934040,https://api.launchpad.net/1.0/bugs/934040,106,2,None
unity-greeter,https://api.launchpad.net/1.0/unity-greeter,942227,https://api.launchpad.net/1.0/bugs/942227,106,13,None
unity-greeter,https://api.launchpad.net/1.0/unity-greeter,952557,https://api.launchpad.net/1.0/bugs/952557,106,5,None
calligra,https://api.launchpad.net/1.0/calligra,964676,https://api.launchpad.net/1.0/bugs/964676,1,1,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,833729,https://api.launchpad.net/1.0/bugs/833729,248,9,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,857738,https://api.launchpad.net/1.0/bugs/857738,248,143,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,948580,https://api.launchpad.net/1.0/bugs/948580,248,197,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,857487,https://api.launchpad.net/1.0/bugs/857487,248,2,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,861909,https://api.launchpad.net/1.0/bugs/861909,248,14,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,936487,https://api.launchpad.net/1.0/bugs/936487,248,16,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,937815,https://api.launchpad.net/1.0/bugs/937815,248,1,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,956986,https://api.launchpad.net/1.0/bugs/956986,248,19,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,963794,https://api.launchpad.net/1.0/bugs/963794,248,2,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,1060171,https://api.launchpad.net/1.0/bugs/1060171,248,13,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,808007,https://api.launchpad.net/1.0/bugs/808007,248,37,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,844856,https://api.launchpad.net/1.0/bugs/844856,248,1,None
compiz-core,https://api.launchpad.net/1.0/compiz-core,870290,https://api.launchpad.net/1.0/bugs/870290,248,1,None
unity-tweak-tool,https://api.launchpad.net/1.0/unity-tweak-tool,1097199,https://api.launchpad.net/1.0/bugs/1097199,77,3,None
unity-tweak-tool,https://api.launchpad.net/1.0/unity-tweak-tool,1129326,https://api.launchpad.net/1.0/bugs/1129326,77,6,None
activity-log-manager,https://api.launchpad.net/1.0/activity-log-manager,1050620,https://api.launchpad.net/1.0/bugs/1050620,47,5,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,764985,https://api.launchpad.net/1.0/bugs/764985,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,727089,https://api.launchpad.net/1.0/bugs/727089,176,6,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,729444,https://api.launchpad.net/1.0/bugs/729444,176,9,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,733833,https://api.launchpad.net/1.0/bugs/733833,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,738051,https://api.launchpad.net/1.0/bugs/738051,176,5,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,741488,https://api.launchpad.net/1.0/bugs/741488,176,6,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,747818,https://api.launchpad.net/1.0/bugs/747818,176,6,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,754927,https://api.launchpad.net/1.0/bugs/754927,176,29,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,803667,https://api.launchpad.net/1.0/bugs/803667,176,9,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,824243,https://api.launchpad.net/1.0/bugs/824243,176,8,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,833965,https://api.launchpad.net/1.0/bugs/833965,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,850662,https://api.launchpad.net/1.0/bugs/850662,176,36,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,726005,https://api.launchpad.net/1.0/bugs/726005,176,20,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,732945,https://api.launchpad.net/1.0/bugs/732945,176,6,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,733343,https://api.launchpad.net/1.0/bugs/733343,176,2,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,739319,https://api.launchpad.net/1.0/bugs/739319,176,6,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,740382,https://api.launchpad.net/1.0/bugs/740382,176,70,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,745115,https://api.launchpad.net/1.0/bugs/745115,176,9,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,757569,https://api.launchpad.net/1.0/bugs/757569,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,830640,https://api.launchpad.net/1.0/bugs/830640,176,8,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,840660,https://api.launchpad.net/1.0/bugs/840660,176,2,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,840986,https://api.launchpad.net/1.0/bugs/840986,176,5,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,733250,https://api.launchpad.net/1.0/bugs/733250,176,2,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,742909,https://api.launchpad.net/1.0/bugs/742909,176,2,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,743050,https://api.launchpad.net/1.0/bugs/743050,176,2,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,743661,https://api.launchpad.net/1.0/bugs/743661,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,864732,https://api.launchpad.net/1.0/bugs/864732,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,733688,https://api.launchpad.net/1.0/bugs/733688,176,2,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,734584,https://api.launchpad.net/1.0/bugs/734584,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,741726,https://api.launchpad.net/1.0/bugs/741726,176,8,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,743047,https://api.launchpad.net/1.0/bugs/743047,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,743404,https://api.launchpad.net/1.0/bugs/743404,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,744304,https://api.launchpad.net/1.0/bugs/744304,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,798102,https://api.launchpad.net/1.0/bugs/798102,176,1,None
unity-foundations,https://api.launchpad.net/1.0/unity-foundations,811401,https://api.launchpad.net/1.0/bugs/811401,176,12,None
overlay-scrollbar,https://api.launchpad.net/1.0/overlay-scrollbar,754717,https://api.launchpad.net/1.0/bugs/754717,113,4,None
overlay-scrollbar,https://api.launchpad.net/1.0/overlay-scrollbar,754927,https://api.launchpad.net/1.0/bugs/754927,113,29,None
overlay-scrollbar,https://api.launchpad.net/1.0/overlay-scrollbar,732890,https://api.launchpad.net/1.0/bugs/732890,113,1,None
overlay-scrollbar,https://api.launchpad.net/1.0/overlay-scrollbar,754443,https://api.launchpad.net/1.0/bugs/754443,113,5,None
overlay-scrollbar,https://api.launchpad.net/1.0/overlay-scrollbar,907111,https://api.launchpad.net/1.0/bugs/907111,113,18,None
wocky,https://api.launchpad.net/1.0/wocky,806750,https://api.launchpad.net/1.0/bugs/806750,1,1,None
glib-networking,https://api.launchpad.net/1.0/glib-networking,915233,https://api.launchpad.net/1.0/bugs/915233,4,13,None
beat-box,https://api.launchpad.net/1.0/beat-box,1036094,https://api.launchpad.net/1.0/bugs/1036094,551,1,None
beat-box,https://api.launchpad.net/1.0/beat-box,809154,https://api.launchpad.net/1.0/bugs/809154,551,18,None
bamf-qt,https://api.launchpad.net/1.0/bamf-qt,968046,https://api.launchpad.net/1.0/bugs/968046,1,21,None
feedler,https://api.launchpad.net/1.0/feedler,1065399,https://api.launchpad.net/1.0/bugs/1065399,35,1,None
feedler,https://api.launchpad.net/1.0/feedler,1079252,https://api.launchpad.net/1.0/bugs/1079252,35,6,None
plank,https://api.launchpad.net/1.0/plank,1030402,https://api.launchpad.net/1.0/bugs/1030402,98,11,None
plank,https://api.launchpad.net/1.0/plank,1097220,https://api.launchpad.net/1.0/bugs/1097220,98,3,None
plank,https://api.launchpad.net/1.0/plank,996437,https://api.launchpad.net/1.0/bugs/996437,98,4,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,708429,https://api.launchpad.net/1.0/bugs/708429,740,13,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,727483,https://api.launchpad.net/1.0/bugs/727483,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,729248,https://api.launchpad.net/1.0/bugs/729248,740,3,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,734878,https://api.launchpad.net/1.0/bugs/734878,740,2,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,741182,https://api.launchpad.net/1.0/bugs/741182,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,741958,https://api.launchpad.net/1.0/bugs/741958,740,2,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,742050,https://api.launchpad.net/1.0/bugs/742050,740,2,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,743138,https://api.launchpad.net/1.0/bugs/743138,740,3,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,748721,https://api.launchpad.net/1.0/bugs/748721,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,749792,https://api.launchpad.net/1.0/bugs/749792,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,757818,https://api.launchpad.net/1.0/bugs/757818,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,762345,https://api.launchpad.net/1.0/bugs/762345,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,764024,https://api.launchpad.net/1.0/bugs/764024,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,766342,https://api.launchpad.net/1.0/bugs/766342,740,2,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,791127,https://api.launchpad.net/1.0/bugs/791127,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,791213,https://api.launchpad.net/1.0/bugs/791213,740,27,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,800436,https://api.launchpad.net/1.0/bugs/800436,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,804784,https://api.launchpad.net/1.0/bugs/804784,740,6,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,805259,https://api.launchpad.net/1.0/bugs/805259,740,3,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,805587,https://api.launchpad.net/1.0/bugs/805587,740,10,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,809156,https://api.launchpad.net/1.0/bugs/809156,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,814751,https://api.launchpad.net/1.0/bugs/814751,740,2,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,816879,https://api.launchpad.net/1.0/bugs/816879,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,817318,https://api.launchpad.net/1.0/bugs/817318,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,817896,https://api.launchpad.net/1.0/bugs/817896,740,18,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,826237,https://api.launchpad.net/1.0/bugs/826237,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,831868,https://api.launchpad.net/1.0/bugs/831868,740,28,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,833603,https://api.launchpad.net/1.0/bugs/833603,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,834001,https://api.launchpad.net/1.0/bugs/834001,740,34,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,834045,https://api.launchpad.net/1.0/bugs/834045,740,81,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,836498,https://api.launchpad.net/1.0/bugs/836498,740,9,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,846782,https://api.launchpad.net/1.0/bugs/846782,740,2,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,848155,https://api.launchpad.net/1.0/bugs/848155,740,6,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,848289,https://api.launchpad.net/1.0/bugs/848289,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,850893,https://api.launchpad.net/1.0/bugs/850893,740,2,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,854634,https://api.launchpad.net/1.0/bugs/854634,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,855463,https://api.launchpad.net/1.0/bugs/855463,740,25,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,857575,https://api.launchpad.net/1.0/bugs/857575,740,2,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,859596,https://api.launchpad.net/1.0/bugs/859596,740,7,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,918566,https://api.launchpad.net/1.0/bugs/918566,740,15,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,925457,https://api.launchpad.net/1.0/bugs/925457,740,5,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,947278,https://api.launchpad.net/1.0/bugs/947278,740,56,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,968046,https://api.launchpad.net/1.0/bugs/968046,740,21,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,733833,https://api.launchpad.net/1.0/bugs/733833,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,965464,https://api.launchpad.net/1.0/bugs/965464,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,843877,https://api.launchpad.net/1.0/bugs/843877,740,1,None
unity-2d,https://api.launchpad.net/1.0/unity-2d,963466,https://api.launchpad.net/1.0/bugs/963466,740,1,None
libunity,https://api.launchpad.net/1.0/libunity,916356,https://api.launchpad.net/1.0/bugs/916356,76,191,None
libunity,https://api.launchpad.net/1.0/libunity,1029949,https://api.launchpad.net/1.0/bugs/1029949,76,37,None
libunity,https://api.launchpad.net/1.0/libunity,1063300,https://api.launchpad.net/1.0/bugs/1063300,76,7,None
libunity,https://api.launchpad.net/1.0/libunity,1199715,https://api.launchpad.net/1.0/bugs/1199715,76,5,None
contractor,https://api.launchpad.net/1.0/contractor,1001948,https://api.launchpad.net/1.0/bugs/1001948,27,14,None
wingpanel,https://api.launchpad.net/1.0/wingpanel,1170998,https://api.launchpad.net/1.0/bugs/1170998,75,19,None
unico,https://api.launchpad.net/1.0/unico,813312,https://api.lauunico,https://api.launchpad.net/1.0/unico,813312,https://api.launchpad.net/1.0/bugs/813312,8,1,None
synapse-project,https://api.launchpad.net/1.0/synapse-project,723972,https://api.launchpad.net/1.0/bugs/723972,84,2,None
libgrip,https://api.launchpad.net/1.0/libgrip,827958,https://api.launchpad.net/1.0/bugs/827958,24,7,None
libgrip,https://api.launchpad.net/1.0/libgrip,830640,https://api.launchpad.net/1.0/bugs/830640,24,8,None
df-libreoffice,https://api.launchpad.net/1.0/df-libreoffice,785518,https://api.launchpad.net/1.0/bugs/785518,133,2,None
df-libreoffice,https://api.launchpad.net/1.0/df-libreoffice,854626,https://api.launchpad.net/1.0/bugs/854626,133,5,None
df-libreoffice,https://api.launchpad.net/1.0/df-libreoffice,916357,https://api.launchpad.net/1.0/bugs/916357,133,42,None
df-libreoffice,https://api.launchpad.net/1.0/df-libreoffice,917342,https://api.launchpad.net/1.0/bugs/917342,133,3,None
df-libreoffice,https://api.launchpad.net/1.0/df-libreoffice,941033,https://api.launchpad.net/1.0/bugs/941033,133,4,None
